"word","class","avgRT","avgZ_RT","samplesize","n_answered","seRT","seZ_RT","accuracy","Z2.5_avgRT","Z2.5_avgZ_RT","Z2.5_samplesize","Z2.5_n_answered","Z2.5_seRT","Z2.5_seZ_RT","Z2.5_accuracy","Z3.0_avgRT","Z3.0_avgZ_RT","Z3.0_samplesize","Z3.0_n_answered","Z3.0_seRT","Z3.0_seZ_RT","Z3.0_accuracy"
"pux","nonword",683.462909088119,0.00273688826953947,165,172,18.4971698754078,0.0653152483423277,0.959302325581395,679.505012194059,-0.03312034394194,164,164,18.1792804969403,0.0549263976611533,1,679.505012194059,-0.03312034394194,164,164,18.1792804969403,0.0549263976611533,1
"pyramide","word",615.688678081715,-0.163199021677625,146,153,14.8617405954083,0.0521751421704832,0.954248366013072,610.766924137369,-0.18948545221277,145,145,14.1201589685859,0.0453815061461763,1,610.766924137369,-0.18948545221277,145,145,14.1201589685859,0.0453815061461763,1
"pyéal","nonword",618.542570231777,-0.14921182585514,178,179,11.8844970466128,0.0575543023789841,0.994413407821229,610.119042621282,-0.205549267840489,176,176,10.0742466326704,0.0406494202835098,1,610.119042621282,-0.205549267840489,176,176,10.0742466326704,0.0406494202835098,1
"père","word",538.934373944723,-0.600090159307928,311,317,9.79553048860747,0.0325266382093566,0.981072555205047,535.144842892933,-0.610357727702847,310,310,9.0620072109821,0.0309632792898836,1,538.934373944723,-0.600090159307928,311,311,9.79553048860747,0.0325266382093566,1
"péché","word",684.440357477157,0.111058733305289,134,140,21.4173362271203,0.0862896750052917,0.957142857142857,656.510805441342,-0.0171559228848989,129,129,17.5786995222716,0.0658961117146234,1,671.719756832871,0.0457555237841985,132,132,19.4919600008037,0.0738058387114143,1
"pécière","nonword",753.345681205022,0.264050124408287,133,147,25.5041815864689,0.0800828502419881,0.904761904761905,718.977965356437,0.144674616030364,127,127,21.2378288141909,0.0671685050999341,1,738.710958780671,0.221011762152007,131,131,23.665725276495,0.0752566108879787,1
"péditdeau","nonword",785.141679767528,0.463017470514633,163,164,24.5919920417053,0.0890254201182113,0.99390243902439,745.704998733596,0.283642744664485,156,156,19.6980260041024,0.057284855099128,1,753.705296217074,0.316445623350919,158,158,20.2917082238568,0.0611103619772111,1
"pégal","nonword",793.886329368795,0.387289787747771,126,155,24.3145707292341,0.0786286839114471,0.812903225806452,772.050873987546,0.309411434126665,123,123,20.7189582435252,0.0662320999533704,1,772.050873987546,0.309411434126665,123,123,20.7189582435252,0.0662320999533704,1
"pénis","word",597.169738886714,-0.351506305918782,180,180,12.4396684667279,0.04495646782834,1,597.169738886714,-0.351506305918782,180,180,12.4396684667279,0.04495646782834,1,597.169738886714,-0.351506305918782,180,180,12.4396684667279,0.04495646782834,1
"périmètre","word",670.334140857923,-0.0832591854104058,142,148,17.3326772621413,0.0630600928257811,0.959459459459459,667.648567388831,-0.109949600003479,141,141,17.2452341786327,0.0575397989468737,1,667.648567388831,-0.109949600003479,141,141,17.2452341786327,0.0575397989468737,1
"période","word",614.405181382482,-0.324841418833612,188,192,14.2635665700583,0.0606000228599075,0.979166666666667,604.825195134638,-0.397835642231888,185,185,13.1948195120539,0.0428025234015346,1,609.408570429605,-0.380380365307806,186,186,13.9010256083733,0.0460113374620975,1
"péritille","nonword",869.373028904383,0.784827433420896,173,184,27.9534111107006,0.102027340869439,0.940217391304348,799.984464971773,0.465190750706903,157,157,20.7251519675852,0.060008424602953,1,822.57987195454,0.561734988515962,164,164,22.0036409958249,0.0677294230416255,1
"pérogiez","nonword",801.514212000551,0.507573968496713,150,159,27.4897463972436,0.0936411096373824,0.943396226415094,741.349384286136,0.282108441460847,140,140,20.5312216305744,0.0635400654996976,1,751.804502097064,0.333593332605336,143,143,21.0373869001999,0.0688509510061186,1
"pérpurapeute","nonword",933.824434617795,1.10431709170296,156,156,38.0018475667345,0.123086405666782,1,764.297527907928,0.5162233788347,129,129,19.6863179904866,0.0660397213017696,1,786.88712573624,0.624484022728757,136,136,20.7026444197539,0.0743318833346854,1
"pétiste","nonword",845.18922777863,0.76003818300952,144,171,28.6692131918866,0.10461822999319,0.842105263157895,793.93598394248,0.558923110156339,137,137,21.8093169483813,0.0715752375892988,1,801.660940580577,0.574478707719575,138,138,22.987558289091,0.072737505199085,1
"pétrole","word",571.162667435615,-0.412259848549319,175,184,10.9441542970999,0.0444482061324892,0.951086956521739,566.876245984096,-0.430294702752192,174,174,10.1278512786174,0.0408591076933215,1,571.162667435615,-0.412259848549319,175,175,10.9441542970999,0.0444482061324892,1
"péveu","nonword",721.662081121857,0.104494494650742,143,153,19.0922744304507,0.0587813467787376,0.934640522875817,718.402976059503,0.0829729348841388,142,142,18.9449977170167,0.0550863857239401,1,718.402976059503,0.0829729348841388,142,142,18.9449977170167,0.0550863857239401,1
"pêcher","word",573.882419642544,-0.407350259386315,178,182,11.0852733974206,0.043664946188755,0.978021978021978,573.882419642544,-0.407350259386315,178,178,11.0852733974206,0.043664946188755,1,573.882419642544,-0.407350259386315,178,178,11.0852733974206,0.043664946188755,1
"pêture","nonword",814.597541670012,0.600344120686075,168,193,28.290461814385,0.0924310279502158,0.870466321243523,751.957677220482,0.376685863509166,158,158,20.4040071677269,0.0598503721288525,1,768.258962738113,0.422478229628337,161,161,22.6552083929074,0.0643594825249142,1
"qualité","word",572.845112502278,-0.451441981291789,152,152,12.4948728110562,0.0491816040414029,1,572.845112502278,-0.451441981291789,152,152,12.4948728110562,0.0491816040414029,1,572.845112502278,-0.451441981291789,152,152,12.4948728110562,0.0491816040414029,1
"quanlement","nonword",665.00405000082,-0.018883344752404,140,145,16.9198430281328,0.0570707981502821,0.96551724137931,656.34686231993,-0.0616094266475439,138,138,15.6861438515618,0.0491853273432576,1,658.459474821227,-0.0406229932128373,139,139,15.7155298743926,0.0531490191114161,1
"quantité","word",622.238652172275,-0.224712003486957,161,165,19.5105122186797,0.0802981148450743,0.975757575757576,599.601114647921,-0.34099493791335,157,157,14.3978617731982,0.0473236362911552,1,606.199012576953,-0.304602643918323,159,159,14.9577709445961,0.053305324486566,1
"quart","word",644.654156714279,-0.0649355356203449,134,146,15.498352331899,0.0668478993252965,0.917808219178082,635.293007573586,-0.110230661863703,132,132,14.2224636930648,0.0596274992559137,1,640.484789471529,-0.0880575712769216,133,133,15.0396572839927,0.0631950897662398,1
"quartier-général","word",868.733977302551,0.860790697246424,163,169,23.7440701189488,0.08741629337611,0.964497041420118,810.961116108096,0.620940546339474,149,149,19.1544389846766,0.0653145777743315,1,828.866092859382,0.688923806891248,154,154,20.1741558286788,0.0699703478347212,1
"quateille","nonword",704.408895841689,0.195857891576652,144,154,15.6333043270658,0.0586533887731744,0.935064935064935,696.285647895966,0.15493647172627,142,142,14.7517841208649,0.0516434560536436,1,700.223580427661,0.172740105991148,143,143,15.1683512305928,0.0542836494333998,1
"quatre","word",600.85712545216,-0.427273154577607,165,169,13.643963390402,0.0460987145195695,0.976331360946746,600.85712545216,-0.427273154577607,165,165,13.643963390402,0.0460987145195695,1,600.85712545216,-0.427273154577607,165,165,13.643963390402,0.0460987145195695,1
"quatrième","word",598.31343094225,-0.308575644921198,139,141,15.2910373357714,0.0704152256150977,0.985815602836879,588.244678109465,-0.363814491543808,137,137,13.4303729141442,0.0594590666072783,1,588.244678109465,-0.363814491543808,137,137,13.4303729141442,0.0594590666072783,1
